data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/08/03,36.48,36.39,39.48,38.75,0.35273819905181303,0.34625475002339468,0.36238301738675943,0.43651969046317823
2016/08/04,36.54,36.48,36.39,39.48,0.3942064289072742,0.35273819905181303,0.34625475002339468,0.36238301738675943
2016/08/05,37.67,36.54,36.48,36.39,0.48885327698188641,0.3942064289072742,0.35273819905181303,0.34625475002339468
2016/08/08,37.44,37.67,36.54,36.48,0.44257453012496745,0.48885327698188641,0.3942064289072742,0.35273819905181303
2016/08/09,37.15,37.44,37.67,36.54,0.38546690549789148,0.44257453012496745,0.48885327698188641,0.3942064289072742
2016/08/10,36.48,37.15,37.44,37.67,0.40279829717802151,0.38546690549789148,0.44257453012496745,0.48885327698188641
2016/08/11,36.7,36.48,37.15,37.44,0.34370675624002112,0.40279829717802151,0.38546690549789148,0.44257453012496745
2016/08/12,36.35,36.7,36.48,37.15,0.31642055846075617,0.34370675624002112,0.40279829717802151,0.38546690549789148
2016/08/15,36.92,36.35,36.7,36.48,0.37390107484735779,0.31642055846075617,0.34370675624002112,0.40279829717802151
2016/08/16,36.94,36.92,36.35,36.7,0.34515567184420892,0.37390107484735779,0.31642055846075617,0.34370675624002112
2016/08/17,37.51,36.94,36.92,36.35,0.45654033247183101,0.34515567184420892,0.37390107484735779,0.31642055846075617
2016/08/18,37.07,37.51,36.94,36.92,0.35280105893366204,0.45654033247183101,0.34515567184420892,0.37390107484735779
2016/08/19,36.77,37.07,37.51,36.94,0.38773832757472448,0.35280105893366204,0.45654033247183101,0.34515567184420892
2016/08/22,36.61,36.77,37.07,37.51,0.38272143094077821,0.38773832757472448,0.35280105893366204,0.45654033247183101
2016/08/23,36.69,36.61,36.77,37.07,0.387165126345898,0.38272143094077821,0.38773832757472448,0.35280105893366204
2016/08/24,36.77,36.69,36.61,36.77,0.42591869261349918,0.387165126345898,0.38272143094077821,0.38773832757472448
2016/08/25,36.47,36.77,36.69,36.61,0.37647502689824136,0.42591869261349918,0.387165126345898,0.38272143094077821
2016/08/26,36.09,36.47,36.77,36.69,0.41516260871570676,0.37647502689824136,0.42591869261349918,0.387165126345898
2016/08/29,36.55,36.09,36.47,36.77,0.38019803781533151,0.41516260871570676,0.37647502689824136,0.42591869261349918
2016/08/30,37.16,36.55,36.09,36.47,0.45712106801262259,0.38019803781533151,0.41516260871570676,0.37647502689824136
2016/08/31,36.75,37.16,36.55,36.09,0.51543876501897867,0.45712106801262259,0.38019803781533151,0.41516260871570676
2016/09/01,36.82,36.75,37.16,36.55,0.39954193834028473,0.51543876501897867,0.45712106801262259,0.38019803781533151
2016/09/02,37.17,36.82,36.75,37.16,0.43834430772549715,0.39954193834028473,0.51543876501897867,0.45712106801262259
2016/09/06,36.82,37.17,36.82,36.75,0.41797292949806231,0.43834430772549715,0.39954193834028473,0.51543876501897867
2016/09/07,38.9,36.82,37.17,36.82,0.43678308382524605,0.41797292949806231,0.43834430772549715,0.39954193834028473
2016/09/08,39.29,38.9,36.82,37.17,0.42381614961022285,0.43678308382524605,0.41797292949806231,0.43834430772549715
2016/09/09,37.75,39.29,38.9,36.82,0.45659905296531411,0.42381614961022285,0.43678308382524605,0.41797292949806231
2016/09/12,38.44,37.75,39.29,38.9,0.41884845676406485,0.45659905296531411,0.42381614961022285,0.43678308382524605
