data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/10/14,117.63,116.98,117.34,116.3,0.40299454920301769,0.41290152942302172,0.38502116359066929,0.43014599142090865
2016/10/17,117.55,117.63,116.98,117.34,0.38812468036195819,0.40299454920301769,0.41290152942302172,0.38502116359066929
2016/10/18,117.47,117.55,117.63,116.98,0.41726270833067897,0.38812468036195819,0.40299454920301769,0.41290152942302172
2016/10/19,117.12,117.47,117.55,117.63,0.43389757607534268,0.41726270833067897,0.38812468036195819,0.40299454920301769
2016/10/20,117.06,117.12,117.47,117.55,0.40618017413749996,0.43389757607534268,0.41726270833067897,0.38812468036195819
2016/10/21,116.6,117.06,117.12,117.47,0.43778235897413831,0.40618017413749996,0.43389757607534268,0.41726270833067897
2016/10/24,117.65,116.6,117.06,117.12,0.4090792127238369,0.43778235897413831,0.40618017413749996,0.43389757607534268
2016/10/25,118.25,117.65,116.6,117.06,0.42644947210343626,0.4090792127238369,0.43778235897413831,0.40618017413749996
2016/10/26,115.59,118.25,117.65,116.6,0.42178414240047701,0.42644947210343626,0.4090792127238369,0.43778235897413831
2016/10/27,114.48,115.59,118.25,117.65,0.43434895979778965,0.42178414240047701,0.42644947210343626,0.4090792127238369
2016/10/28,113.72,114.48,115.59,118.25,0.43915101117311622,0.43434895979778965,0.42178414240047701,0.42644947210343626
2016/10/31,113.54,113.72,114.48,115.59,0.4163656316359351,0.43915101117311622,0.43434895979778965,0.42178414240047701
2016/11/01,111.49,113.54,113.72,114.48,0.401470433377414,0.4163656316359351,0.43915101117311622,0.43434895979778965
2016/11/02,111.59,111.49,113.54,113.72,0.41535384903826206,0.401470433377414,0.4163656316359351,0.43915101117311622
2016/11/03,109.83,111.59,111.49,113.54,0.41947299576215058,0.41535384903826206,0.401470433377414,0.4163656316359351
2016/11/04,108.84,109.83,111.59,111.49,0.40319849186277801,0.41947299576215058,0.41535384903826206,0.401470433377414
2016/11/07,110.41,108.84,109.83,111.59,0.40374631912767089,0.40319849186277801,0.41947299576215058,0.41535384903826206
2016/11/08,111.06,110.41,108.84,109.83,0.41925879198400112,0.40374631912767089,0.40319849186277801,0.41947299576215058
2016/11/09,110.88,111.06,110.41,108.84,0.45268511501375375,0.41925879198400112,0.40374631912767089,0.40319849186277801
2016/11/10,107.79,110.88,111.06,110.41,0.4215400189308095,0.45268511501375375,0.41925879198400112,0.40374631912767089
2016/11/11,108.43,107.79,110.88,111.06,0.43411116351759199,0.4215400189308095,0.45268511501375375,0.41925879198400112
2016/11/14,105.71,108.43,107.79,110.88,0.6400287018857953,0.43411116351759199,0.4215400189308095,0.45268511501375375
2016/11/15,107.11,105.71,108.43,107.79,0.24506436978088711,0.6400287018857953,0.43411116351759199,0.4215400189308095
2016/11/16,109.99,107.11,105.71,108.43,-0.18980571652700437,0.24506436978088711,0.6400287018857953,0.43411116351759199
2016/11/17,109.95,109.99,107.11,105.71,0.68331849273873169,-0.18980571652700437,0.24506436978088711,0.6400287018857953
2016/11/18,110.06,109.95,109.99,107.11,0.57279660122781784,0.68331849273873169,-0.18980571652700437,0.24506436978088711
